time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Height(m)	Pressure(kPa)	Version()	Battery level(%)
2026-06-17T17:50:28.912	WT901BLE68(F1918F1119D5)	0.879	-0.132	-0.446	-1.709	11.902	-2.625	-162.48	-60.27	-157.68	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:29.031	WT901BLE68(F1918F1119D5)	0.887	-0.127	-0.426	-1.770	13.306	-2.869	-162.53	-61.55	-157.86	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:29.121	WT901BLE68(F1918F1119D5)	0.896	-0.121	-0.409	-1.343	10.315	-2.319	-162.57	-62.74	-158.03	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:29.242	WT901BLE68(F1918F1119D5)	0.907	-0.114	-0.388	-1.709	13.977	-3.052	-162.56	-64.17	-158.28	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:29.301	WT901BLE68(F1918F1119D5)	0.917	-0.108	-0.368	-1.465	12.634	-2.869	-162.43	-65.63	-158.63	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:29.456	WT901BLE68(F1918F1119D5)	0.928	-0.103	-0.350	-1.587	12.085	-3.418	-162.47	-66.87	-158.81	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:29.512	WT901BLE68(F1918F1119D5)	0.935	-0.097	-0.330	-1.343	13.123	-2.991	-162.46	-68.15	-159.01	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:29.631	WT901BLE68(F1918F1119D5)	0.941	-0.089	-0.308	-1.343	12.634	-3.235	-162.43	-69.47	-159.24	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:29.721	WT901BLE68(F1918F1119D5)	0.948	-0.085	-0.290	-1.038	11.108	-2.563	-162.43	-70.67	-159.42	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:29.840	WT901BLE68(F1918F1119D5)	0.955	-0.077	-0.271	-1.282	13.672	-3.235	-162.55	-71.68	-159.44	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:29.931	WT901BLE68(F1918F1119D5)	0.962	-0.071	-0.251	-1.099	13.977	-2.991	-162.50	-73.04	-159.69	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:30.057	WT901BLE68(F1918F1119D5)	0.970	-0.064	-0.229	-1.099	15.320	-3.296	-162.33	-74.41	-160.03	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:30.112	WT901BLE68(F1918F1119D5)	0.974	-0.058	-0.207	-1.038	13.855	-3.479	-162.27	-75.75	-160.27	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:30.231	WT901BLE68(F1918F1119D5)	0.978	-0.053	-0.186	-0.916	13.062	-3.113	-162.10	-76.94	-160.60	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:30.321	WT901BLE68(F1918F1119D5)	0.982	-0.047	-0.165	-0.793	12.695	-3.174	-161.91	-78.32	-160.97	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:30.442	WT901BLE68(F1918F1119D5)	0.985	-0.041	-0.145	-0.671	10.864	-2.869	-161.68	-79.58	-161.35	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:30.531	WT901BLE68(F1918F1119D5)	0.989	-0.035	-0.125	-0.671	13.489	-3.296	-161.48	-80.84	-161.70	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:30.657	WT901BLE68(F1918F1119D5)	0.993	-0.028	-0.103	-0.488	12.207	-2.502	-160.78	-82.17	-162.56	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:30.712	WT901BLE68(F1918F1119D5)	0.996	-0.022	-0.079	-0.488	12.146	-3.235	-159.91	-83.51	-163.61	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:30.860	WT901BLE68(F1918F1119D5)	0.996	-0.018	-0.062	-0.366	9.827	-3.052	-159.87	-84.55	-163.76	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:30.921	WT901BLE68(F1918F1119D5)	0.997	-0.011	-0.043	-0.427	12.024	-3.357	-158.89	-85.76	-164.88	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:31.041	WT901BLE68(F1918F1119D5)	0.998	-0.004	-0.018	-0.305	13.977	-3.235	-155.75	-87.18	-168.21	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:31.130	WT901BLE68(F1918F1119D5)	0.999	0.001	0.002	-0.244	12.268	-3.357	-149.13	-88.38	-175.06	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:31.257	WT901BLE68(F1918F1119D5)	0.999	0.007	0.021	-0.183	14.648	-3.357	-98.30	-89.54	134.32	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:31.341	WT901BLE68(F1918F1119D5)	1.000	0.014	0.049	-0.122	12.573	-3.296	-6.01	-88.77	43.19	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:31.460	WT901BLE68(F1918F1119D5)	0.995	0.021	0.073	0.000	12.085	-3.174	5.03	-87.40	33.29	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:31.521	WT901BLE68(F1918F1119D5)	0.996	0.026	0.091	0.061	11.902	-2.869	8.37	-86.26	31.08	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:31.641	WT901BLE68(F1918F1119D5)	0.995	0.032	0.115	0.061	11.414	-3.235	10.24	-84.93	30.28	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:31.731	WT901BLE68(F1918F1119D5)	0.993	0.038	0.134	0.122	12.268	-2.808	11.33	-83.71	30.22	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:31.851	WT901BLE68(F1918F1119D5)	0.991	0.044	0.154	0.183	11.169	-3.174	12.20	-82.43	30.33	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:31.941	WT901BLE68(F1918F1119D5)	0.987	0.050	0.173	0.244	13.245	-3.052	12.65	-81.19	30.84	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:32.061	WT901BLE68(F1918F1119D5)	0.981	0.055	0.196	0.488	12.573	-3.601	12.86	-79.79	31.56	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:32.122	WT901BLE68(F1918F1119D5)	0.975	0.061	0.221	0.366	12.634	-2.869	13.11	-78.37	32.20	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:32.241	WT901BLE68(F1918F1119D5)	0.972	0.066	0.241	0.549	14.038	-3.296	13.36	-77.09	32.81	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:32.331	WT901BLE68(F1918F1119D5)	0.966	0.073	0.263	0.488	10.742	-2.686	13.57	-75.78	33.41	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:32.459	WT901BLE68(F1918F1119D5)	0.959	0.079	0.283	0.671	12.146	-3.174	13.68	-74.47	34.09	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:32.541	WT901BLE68(F1918F1119D5)	0.954	0.085	0.303	0.671	11.108	-2.808	13.98	-73.25	34.55	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:32.660	WT901BLE68(F1918F1119D5)	0.945	0.090	0.321	0.732	11.108	-2.808	14.13	-72.05	35.13	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:32.761	WT901BLE68(F1918F1119D5)	0.939	0.096	0.343	0.854	11.597	-3.052	14.28	-70.75	35.68	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:32.871	WT901BLE68(F1918F1119D5)	0.930	0.103	0.364	0.793	10.559	-2.686	14.36	-69.54	36.27	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:32.931	WT901BLE68(F1918F1119D5)	0.924	0.109	0.381	1.038	14.282	-3.174	14.60	-68.36	36.69	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:33.059	WT901BLE68(F1918F1119D5)	0.916	0.115	0.402	0.793	13.977	-2.380	14.66	-67.01	37.27	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:33.143	WT901BLE68(F1918F1119D5)	0.904	0.121	0.426	0.977	9.949	-2.441	14.64	-65.49	37.91	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:33.261	WT901BLE68(F1918F1119D5)	0.894	0.125	0.443	1.099	8.545	-2.563	14.74	-64.26	38.41	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:33.360	WT901BLE68(F1918F1119D5)	0.883	0.131	0.464	1.404	12.695	-3.113	14.77	-62.89	38.97	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:33.470	WT901BLE68(F1918F1119D5)	0.874	0.137	0.485	1.038	12.085	-2.319	14.84	-61.56	39.47	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:33.532	WT901BLE68(F1918F1119D5)	0.862	0.142	0.503	1.404	11.902	-2.686	14.91	-60.28	39.96	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:33.659	WT901BLE68(F1918F1119D5)	0.851	0.149	0.518	1.404	11.292	-2.686	15.03	-59.07	40.37	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:33.741	WT901BLE68(F1918F1119D5)	0.840	0.153	0.536	1.526	11.597	-2.747	15.11	-57.87	40.81	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:33.860	WT901BLE68(F1918F1119D5)	0.828	0.159	0.552	1.709	13.123	-2.869	15.24	-56.55	41.20	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:33.962	WT901BLE68(F1918F1119D5)	0.815	0.164	0.569	1.648	11.230	-2.625	15.36	-55.38	41.59	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:34.071	WT901BLE68(F1918F1119D5)	0.803	0.170	0.586	1.648	15.015	-2.686	15.45	-54.05	42.01	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:34.161	WT901BLE68(F1918F1119D5)	0.788	0.176	0.607	1.526	10.803	-2.319	15.41	-52.54	42.56	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:34.281	WT901BLE68(F1918F1119D5)	0.772	0.182	0.627	1.831	11.292	-2.502	15.50	-51.16	42.97	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:34.341	WT901BLE68(F1918F1119D5)	0.753	0.188	0.645	1.587	12.207	-2.075	15.59	-49.88	43.37	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:34.460	WT901BLE68(F1918F1119D5)	0.739	0.194	0.657	2.075	11.475	-2.502	15.69	-48.71	37.41	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:34.562	WT901BLE68(F1918F1119D5)	0.726	0.199	0.673	2.014	9.521	-2.258	15.81	-47.56	30.82	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:34.670	WT901BLE68(F1918F1119D5)	0.713	0.205	0.688	2.258	13.062	-2.563	15.98	-46.46	24.28	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:34.762	WT901BLE68(F1918F1119D5)	0.696	0.211	0.703	1.770	13.367	-1.892	16.10	-45.15	17.93	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:34.881	WT901BLE68(F1918F1119D5)	0.681	0.216	0.715	2.197	12.939	-2.258	16.19	-43.88	11.73	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:34.941	WT901BLE68(F1918F1119D5)	0.665	0.221	0.726	1.953	10.986	-1.892	16.33	-42.69	5.64	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:35.061	WT901BLE68(F1918F1119D5)	0.644	0.224	0.745	2.563	19.287	-2.441	16.38	-41.24	-0.20	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:35.162	WT901BLE68(F1918F1119D5)	0.627	0.232	0.759	2.319	15.381	-2.075	16.48	-39.89	-5.92	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:35.271	WT901BLE68(F1918F1119D5)	0.609	0.237	0.773	2.197	13.672	-1.892	16.58	-38.61	-11.48	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:35.363	WT901BLE68(F1918F1119D5)	0.593	0.243	0.785	2.502	13.733	-2.014	16.74	-37.38	-16.92	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:35.481	WT901BLE68(F1918F1119D5)	0.574	0.248	0.795	2.380	14.282	-1.770	16.87	-36.16	-22.18	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:35.570	WT901BLE68(F1918F1119D5)	0.553	0.254	0.808	2.869	15.503	-2.014	17.00	-34.76	-27.21	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:35.691	WT901BLE68(F1918F1119D5)	0.537	0.258	0.818	2.380	10.986	-1.648	17.14	-33.56	-32.12	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:35.763	WT901BLE68(F1918F1119D5)	0.519	0.263	0.829	2.380	10.559	-1.587	17.30	-32.38	-36.86	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:35.871	WT901BLE68(F1918F1119D5)	0.497	0.270	0.842	2.502	10.986	-1.526	17.45	-31.12	-41.40	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:35.963	WT901BLE68(F1918F1119D5)	0.479	0.274	0.851	2.808	18.921	-1.526	17.58	-29.81	-45.76	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:36.080	WT901BLE68(F1918F1119D5)	0.456	0.279	0.859	2.808	15.503	-1.465	17.72	-28.44	-49.93	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:36.170	WT901BLE68(F1918F1119D5)	0.438	0.285	0.867	2.808	11.719	-1.465	17.85	-27.25	-54.00	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:36.291	WT901BLE68(F1918F1119D5)	0.414	0.290	0.878	3.052	15.442	-1.465	18.02	-25.83	-57.86	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:36.357	WT901BLE68(F1918F1119D5)	0.395	0.296	0.885	3.296	15.930	-1.465	18.17	-24.54	-61.61	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:36.470	WT901BLE68(F1918F1119D5)	0.373	0.302	0.894	2.869	15.564	-1.221	18.35	-23.18	-65.20	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:36.564	WT901BLE68(F1918F1119D5)	0.352	0.306	0.900	2.625	12.817	-1.099	18.51	-21.95	-68.70	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:36.680	WT901BLE68(F1918F1119D5)	0.336	0.312	0.905	2.991	9.277	-1.160	18.73	-20.96	-72.15	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:36.770	WT901BLE68(F1918F1119D5)	0.319	0.315	0.909	2.502	12.024	-0.854	18.92	-19.86	-75.44	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:36.890	WT901BLE68(F1918F1119D5)	0.300	0.321	0.912	3.113	13.672	-0.977	19.11	-18.64	-78.56	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:36.980	WT901BLE68(F1918F1119D5)	0.277	0.326	0.920	2.991	14.343	-0.854	19.29	-17.28	-81.53	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:37.100	WT901BLE68(F1918F1119D5)	0.259	0.331	0.922	3.235	8.240	-0.854	19.48	-16.02	-84.45	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:37.164	WT901BLE68(F1918F1119D5)	0.233	0.336	0.928	2.136	12.268	-0.488	19.68	-14.66	-87.26	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:37.280	WT901BLE68(F1918F1119D5)	0.213	0.341	0.931	3.296	13.062	-0.732	19.90	-13.40	-90.02	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:37.370	WT901BLE68(F1918F1119D5)	0.190	0.346	0.936	2.869	10.559	-0.549	20.13	-12.15	-92.69	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:37.490	WT901BLE68(F1918F1119D5)	0.168	0.352	0.936	2.991	12.573	-0.427	20.35	-11.07	-95.34	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:37.580	WT901BLE68(F1918F1119D5)	0.147	0.356	0.939	2.930	12.329	-0.366	20.60	-9.88	-97.87	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:37.701	WT901BLE68(F1918F1119D5)	0.126	0.362	0.940	2.808	11.230	-0.305	20.82	-8.63	-100.33	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:37.764	WT901BLE68(F1918F1119D5)	0.107	0.365	0.941	3.052	12.085	-0.305	21.09	-7.51	-102.78	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:37.880	WT901BLE68(F1918F1119D5)	0.087	0.372	0.941	2.930	12.390	-0.183	21.34	-6.36	-105.16	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:37.970	WT901BLE68(F1918F1119D5)	0.063	0.376	0.941	3.540	18.860	-0.061	21.62	-5.02	-107.41	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:38.090	WT901BLE68(F1918F1119D5)	0.042	0.383	0.940	3.235	12.695	-0.061	21.87	-3.83	-109.67	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:38.180	WT901BLE68(F1918F1119D5)	0.022	0.387	0.940	3.540	15.320	0.000	22.16	-2.61	-111.89	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:38.301	WT901BLE68(F1918F1119D5)	-0.000	0.391	0.937	2.808	13.794	0.000	22.45	-1.35	-114.03	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:38.390	WT901BLE68(F1918F1119D5)	-0.021	0.397	0.937	3.052	10.315	0.000	22.75	-0.15	-116.19	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:38.511	WT901BLE68(F1918F1119D5)	-0.037	0.400	0.932	2.686	10.315	0.000	23.06	0.84	-118.38	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:38.570	WT901BLE68(F1918F1119D5)	-0.054	0.405	0.930	3.235	10.925	0.305	23.36	1.81	-120.55	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:38.690	WT901BLE68(F1918F1119D5)	-0.073	0.411	0.927	3.296	13.245	0.305	23.72	2.95	-122.60	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:38.780	WT901BLE68(F1918F1119D5)	-0.090	0.416	0.923	3.113	8.667	0.366	24.04	3.97	-124.64	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:38.901	WT901BLE68(F1918F1119D5)	-0.105	0.420	0.917	2.930	13.916	0.488	24.40	5.08	-126.59	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:38.990	WT901BLE68(F1918F1119D5)	-0.135	0.425	0.913	3.296	15.869	0.671	24.72	6.28	-128.47	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:39.112	WT901BLE68(F1918F1119D5)	-0.156	0.430	0.907	3.418	14.404	0.732	25.11	7.48	-130.32	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:39.170	WT901BLE68(F1918F1119D5)	-0.173	0.436	0.902	2.686	12.512	0.610	25.49	8.55	-132.21	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:39.290	WT901BLE68(F1918F1119D5)	-0.193	0.440	0.894	3.174	11.963	0.793	25.91	9.70	-134.01	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:39.380	WT901BLE68(F1918F1119D5)	-0.208	0.446	0.889	2.808	11.719	0.793	26.29	10.67	-135.86	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:39.501	WT901BLE68(F1918F1119D5)	-0.227	0.449	0.883	2.991	11.841	0.916	26.71	11.68	-137.66	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:39.590	WT901BLE68(F1918F1119D5)	-0.242	0.452	0.874	2.869	12.634	0.916	27.14	12.72	-139.39	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:39.741	WT901BLE68(F1918F1119D5)	-0.260	0.458	0.866	3.235	12.085	1.099	27.58	13.78	-141.07	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:39.801	WT901BLE68(F1918F1119D5)	-0.277	0.463	0.857	2.441	13.062	0.977	28.05	14.88	-142.68	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:39.922	WT901BLE68(F1918F1119D5)	-0.292	0.466	0.850	3.174	13.672	1.282	28.48	15.85	-144.31	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:39.981	WT901BLE68(F1918F1119D5)	-0.315	0.473	0.839	3.174	13.184	1.343	29.02	17.05	-145.74	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:40.101	WT901BLE68(F1918F1119D5)	-0.333	0.476	0.831	2.930	12.695	1.282	29.51	18.09	-147.24	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:40.190	WT901BLE68(F1918F1119D5)	-0.350	0.482	0.822	2.625	11.719	1.282	30.05	19.08	-148.68	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:40.310	WT901BLE68(F1918F1119D5)	-0.362	0.485	0.813	2.319	12.939	1.221	30.54	20.00	-150.13	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:40.400	WT901BLE68(F1918F1119D5)	-0.378	0.489	0.801	3.235	13.733	1.709	31.12	21.06	-151.33	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:40.521	WT901BLE68(F1918F1119D5)	-0.397	0.495	0.790	2.441	8.789	1.343	31.67	21.98	-152.49	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:40.580	WT901BLE68(F1918F1119D5)	-0.410	0.500	0.781	2.869	9.460	1.587	32.23	22.79	-153.59	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:40.701	WT901BLE68(F1918F1119D5)	-0.424	0.504	0.770	2.502	10.803	1.526	32.81	23.66	-154.52	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:40.790	WT901BLE68(F1918F1119D5)	-0.441	0.509	0.757	2.625	11.780	1.709	33.48	24.75	-155.15	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:40.912	WT901BLE68(F1918F1119D5)	-0.455	0.513	0.746	2.441	10.742	1.648	34.11	25.63	-155.81	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:41.001	WT901BLE68(F1918F1119D5)	-0.469	0.518	0.732	2.747	12.878	1.953	34.80	26.61	-156.26	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:41.121	WT901BLE68(F1918F1119D5)	-0.485	0.523	0.719	1.892	11.047	1.465	35.52	27.60	-156.60	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:41.211	WT901BLE68(F1918F1119D5)	-0.496	0.527	0.706	2.502	10.803	1.892	36.19	28.47	-156.94	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:41.331	WT901BLE68(F1918F1119D5)	-0.508	0.531	0.694	2.747	12.573	2.258	36.91	29.28	-157.18	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:41.390	WT901BLE68(F1918F1119D5)	-0.521	0.536	0.682	2.441	10.742	2.075	37.65	30.14	-157.29	null	null	null	null	null	null	null	null	null	null	13115	100
2026-06-17T17:50:41.512	WT901BLE68(F1918F1119D5)	-0.536	0.540	0.668	2.380	11.414	2.136	38.46	31.01	-157.25	null	null	null	null	null	null	null	null	null	null	13115	100
